SELLDATE,SELLMONTH,SELLYEAR,ADDRESS,CITY,STATE,ZIP, PRICE ,BEDS,BATHS,LOCATION,SQFT,LOTSIZE,YARDSPACE,YEARBUILT,SELLAGE,PRICE/SQFT,HOA/MONTH,MLS#,LATITUDE,LONGITUDE
23-Apr-21,Apr-21,2021,8618 Silent River Rd,Frisco,TX,75036,"$459,000.00 ",3,2,Frisco Lakes By Del,2308,12850,10542,2019,2,$198.87 ,135,14536335,33.1503538,-96.9055903
18-Aug-22,Aug-22,2022,7625 Gulf Breeze Ln,Frisco,TX,75036,"$439,000.00 ",2,2,Frisco Lakes By Del Webb Villa,1554,4966,3412,2016,6,$282.50 ,140,20120337,33.1423847,-96.9137566
29-Jul-22,Jul-22,2022,8978 Shore Crest Dr,Frisco,TX,75036,"$440,000.00 ",2,2,Frisco Lakes By Del Webb,1548,4966,3418,2017,5,$284.24 ,140,20106174,33.1537332,-96.9100758
7-Jan-22,Jan-22,2022,1176 Overton St,Frisco,TX,75036,"$560,000.00 ",3,2.5,Villages of Creekwood Phase 1,2122,10498,8376,2021,1,$263.90 ,71,14712942,33.1509659,-96.9012519
25-Mar-21,Mar-21,2021,513 Quail Creek Dr,Frisco,TX,75036,"$599,000.00 ",4,3.5,Stonewater Crossing Ph One,3536,8059,4523,2011,10,$169.40 ,71,14523935,33.1482912,-96.8942942
25-Mar-22,Mar-22,2022,8766 Shore Crest Rd,Frisco,TX,75036,"$360,000.00 ",2,2,Frisco Lakes By Del,1308,7318,6010,2018,4,$275.23 ,120,20004765,33.152247,-96.9100758
15-Jun-22,Jun-22,2022,7694 Gulf Walk Rd,Frisco,TX,75036,"$435,000.00 ",2,2,Frisco Lakes By Del Webb Villa,1551,5750,4199,2015,7,$280.46 ,140,20050146,33.143312,-96.9112881
22-Feb-23,Feb-23,2023,2213 Peters Colony Dr,Little Elm,TX,75036,"$641,051.00 ",4,3.5,King's Court,2926,4617,1691,2023,0,$219.09 ,79,20192995,33.153835,-96.895994
4-Jun-21,Jun-21,2021,1912 Vista Creek Dr,Frisco,TX,75036,"$611,900.00 ",3,3,Frisco Lakes By Del Webb Villa,2818,7710,4892,2018,3,$217.14 ,135,14575369,33.147416,-96.9084635
7-Jan-22,Jan-22,2022,8805 Cantina Bay Ln,Frisco,TX,75036,"$375,000.00 ",2,2,Frisco Lakes By Del Webb Villa,1551,9060,7509,2018,4,$241.78 ,135,14711845,33.1528874,-96.9088393
27-Jul-21,Jul-21,2021,2270 Beachfront Dr,Frisco,TX,75036,"$414,900.00 ",3,2,Frisco Lakes By Del Webb Villa,1708,8233,6525,2015,6,$242.92 ,135,14614215,33.14234,-96.912234
16-Apr-21,Apr-21,2021,774 Caveson Dr,Frisco,TX,75036,"$599,900.00 ",5,4,Stonewater Crossing Ph 2,3724,7754,4030,2013,8,$161.09 ,83,14531919,33.151226,-96.897078
31-Aug-21,Aug-21,2021,479 Dry Canyon Dr,Frisco,TX,75036,"$645,000.00 ",4,4.5,Stonewater Crossing Ph 2,3456,8581,5125,2012,9,$186.63 ,71,14599676,33.149103,-96.893975
10-Nov-22,Nov-22,2022,1449 Four Corner Ln,Little Elm,TX,75036,"$739,990.00 ",4,3.5,King's Court,3214,4617,1403,2022,0,$230.24 ,79,20154656,33.15302,-96.895546
27-Dec-21,Dec-21,2021,1915 Marble Rdg,Frisco,TX,75036,"$425,000.00 ",3,2,Frisco Lakes By Del Webb Villa,1716,8189,6473,2016,5,$247.67 ,135,14716037,33.1441602,-96.9092793
19-Aug-22,Aug-22,2022,8713 Twin Pines Ln,Frisco,TX,75036,"$475,000.00 ",3,2,Frisco Lakes By Del,1675,8973,7298,2018,4,$283.58 ,140,20095383,33.1516824,-96.911585
2-Feb-23,Feb-23,2023,2061 Harbor Pointe Dr,Frisco,TX,75036,"$460,000.00 ",2,2,Frisco Lakes By Del,1840,6055,4215,2018,5,$250.00 ,135,20224640,33.1510842,-96.9103869
22-Aug-22,Aug-22,2022,8840 Oyster Lndg,Frisco,TX,75036,"$449,000.00 ",2,2,Frisco Lakes By Del Webb Villa,1551,5401,3850,2019,3,$289.49 ,140,20112765,33.1525716,-96.9074332
5-Jan-23,Jan-23,2023,758 Dry Canyon Dr,Frisco,TX,75036,"$685,000.00 ",4,3,Stonewater Crossing Ph 2,3126,8973,5847,2013,10,$219.13 ,74,20214061,33.149605,-96.897112
30-Apr-22,Apr-22,2022,2195 Bentwater Ln,Frisco,TX,75036,"$489,000.00 ",2,2,Frisco Lakes By Del,1571,13024,11453,2018,4,$311.27 ,80,20018368,33.1514708,-96.9114592
28-Jul-21,Jul-21,2021,8993 Shore Crest Rd,Frisco,TX,75036,"$349,000.00 ",2,2,Frisco Lakes By Del Webb,1611,5793,4182,2018,3,$216.64 ,135,14607229,33.1538347,-96.9106632
31-May-22,May-22,2022,7640 Gulf Breeze Ln,Frisco,TX,75036,"$340,000.00 ",2,2,Frisco Lakes By Del Webb Village,1325,6882,5557,2015,7,$256.60 ,135,20036687,33.1424989,-96.91322
3-Jan-23,Jan-23,2023,2068 Bentwater Ln,Frisco,TX,75036,"$475,000.00 ",2,2,Frisco Lakes By Del,1675,5401,3726,2018,5,$283.58 ,140,20196296,33.1519526,-96.9098662
30-Apr-21,Apr-21,2021,698 Caveson Dr,Frisco,TX,75036,"$570,000.00 ",4,3.5,Stonewater Crossing Ph 2,3612,9060,5448,2013,8,$157.81 ,68,14534068,33.151216,-96.896227
9-Dec-22,Dec-22,2022,1075 Rutherford St,Frisco,TX,75036,"$699,000.00 ",4,3.5,VILLAGES OF CREEKWOOD,2811,7971,5160,2020,2,$248.67 ,54,20167803,33.1481086,-96.9007489
13-Oct-21,Oct-21,2021,414 Caveson Dr,Frisco,TX,75036,"$599,000.00 ",3,3,Stonewater Crossing Ph 2,3417,14593,11176,2013,8,$175.30 ,71,14659994,33.1512021,-96.893435
30-Mar-22,Mar-22,2022,8859 Twin Pines Ln,Frisco,TX,75036,"$425,000.00 ",2,2,Frisco Lakes By Del,1682,5227,3545,2018,4,$252.68 ,135,14754422,33.1529541,-96.9115855
27-Dec-21,Dec-21,2021,1642 Marina Point Ct,Frisco,TX,75036,"$600,000.00 ",2,2.5,Frisco Lakes By Del,2740,8625,5885,2019,2,$218.98 ,135,14679828,33.1499141,-96.9060305
22-Sep-22,Sep-22,2022,8014 Bloomdale Dr,Frisco,TX,75036,"$649,900.00 ",3,2,Frisco Lakes By Del,2678,8538,5860,2019,3,$242.68 ,140,20145785,33.1457033,-96.9106208
25-Mar-22,Mar-22,2022,1436 Four Corner Ln,Little Elm,TX,75036,"$611,190.00 ",4,2.5,King's Court,2236,4966,2730,2021,1,$273.34 ,79,14712160,33.1526342,-96.8959916
18-Jun-21,Jun-21,2021,8314 Flintrock Dr,Frisco,TX,75036,"$620,000.00 ",4,4,Stonewater Crossing Ph One,3099,8407,5308,2011,10,$200.06 ,71,14555666,33.147685,-96.893301
17-May-22,May-22,2022,2054 Marsh Point Dr,Frisco,TX,75036,"$385,000.00 ",2,2,Frisco Lakes By Del,1675,4966,3291,2018,4,$229.85 ,140,20032912,33.1542484,-96.9102435
21-Sep-22,Sep-22,2022,8216 Flintrock Dr,Frisco,TX,75036,"$749,900.00 ",4,3.5,Stonewater Crossing Ph One,3653,8407,4754,2012,10,$205.28 ,71,20135797,33.147085,-96.893309
24-Feb-23,Feb-23,2023,1456 Hilltown Dr,Little Elm,TX,75036,"$660,090.00 ",4,3.5,King's Court,2909,4617,1708,2023,0,$226.91 ,79,20088550,33.153492,-96.896471
30-Mar-21,Mar-21,2021,8598 Kincaid Ln,Frisco,TX,75036,"$499,990.00 ",4,3.5,Villages of Creekwood,2611,8712,6101,2020,1,$191.49 ,54,14505236,33.1497448,-96.9000154
23-Sep-22,Sep-22,2022,7616 Gulf Breeze Ln,Frisco,TX,75036,"$459,900.00 ",2,2,Frisco Lakes By Del Webb Villa,1723,8059,6336,2015,7,$266.92 ,140,20127185,33.1423264,-96.9131781
29-Apr-21,Apr-21,2021,1717 Marina Point Ct,Frisco,TX,75036,"$675,000.00 ",2,2.5,Frisco Lakes By Del,2586,7667,5081,2019,2,$261.02 ,135,14543560,33.1494398,-96.9067012
8-Jul-22,Jul-22,2022,2207 Feathering Dr,Frisco,TX,75036,"$449,000.00 ",2,2,Frisco Lakes By Del Webb Villa,1581,6839,5258,2015,7,$284.00 ,135,20080185,33.143056,-96.911645
19-May-21,May-21,2021,8757 Shadow Bay Ln,Frisco,TX,75036,"$485,000.00 ",2,2,Frisco Lakes By Del,2197,6055,3858,2019,2,$220.76 ,135,14541408,33.1514625,-96.9085257
5-Nov-21,Nov-21,2021,7505 Gulf Breeze Ln,Frisco,TX,75036,"$489,000.00 ",3,2,Frisco Lakes By Del Webb Villa,1682,8799,7117,2016,5,$290.73 ,135,14672990,33.1417278,-96.9137231
18-Apr-22,Apr-22,2022,7944 Cool River Dr,Frisco,TX,75036,"$341,000.00 ",2,2,Frisco Lakes By Del Webb Villa,1308,6055,4747,2016,6,$260.70 ,135,14766224,33.1448377,-96.9081883
11-Oct-22,Oct-22,2022,7838 Gulf Walk Rd,Frisco,TX,75036,"$465,000.00 ",2,2,Frisco Lakes By Del Webb Villa,1594,5576,3982,2015,7,$291.72 ,140,20148271,33.144098,-96.911509
14-Dec-22,Dec-22,2022,1465 Hilltown Dr,Little Elm,TX,75036,"$549,990.00 ",4,2.5,King's Court,2139,5663,3524,2022,0,$257.12 ,79,20161897,33.1537161,-96.8969162
16-Sep-21,Sep-21,2021,8171 Cherry Springs Ct,Frisco,TX,75036,"$650,000.00 ",4,3.5,Stonewater Crossing Ph One,3539,9845,6306,2011,10,$183.67 ,68,14624255,33.146728,-96.894885
29-Dec-22,Dec-22,2022,2054 Vista Creek Dr,Frisco,TX,75036,"$760,000.00 ",2,2.5,Frisco Lakes By Del,2599,8233,5634,2019,3,$292.42 ,140,20194562,33.1474224,-96.909971
15-Dec-22,Dec-22,2022,1461 Four Corner Ln,Little Elm,TX,75036,"$559,990.00 ",4,2.5,King's Court,2139,6316,4177,2022,0,$261.80 ,79,20161847,33.1533501,-96.8954949
11-Jun-21,Jun-21,2021,1368 Troon Dr,Frisco,TX,75036,"$310,000.00 ",2,2,Frisco Lakes By Del Webb Villa,1533,4966,3433,2010,11,$202.22 ,135,14569742,33.1456795,-96.9039555
3-Jun-22,Jun-22,2022,1746 Bentwater Ln,Frisco,TX,75036,"$625,000.00 ",3,2,Frisco Lakes By Del,2317,6621,4304,2019,3,$269.75 ,140,20025554,33.1522142,-96.9071204
5-May-21,May-21,2021,7953 Reservoir Dr,Frisco,TX,75036,"$399,500.00 ",2,2,Frisco Lakes By Del Webb Villa,1840,6055,4215,2018,3,$217.12 ,135,14525366,33.145568,-96.9099081
22-Dec-22,Dec-22,2022,2253 Peters Colony Dr,Little Elm,TX,75036,"$629,990.00 ",4,3.5,King's Court,2645,5968,3323,2022,0,$238.18 ,133,20161928,33.1540945,-96.8972052
29-Sep-22,Sep-22,2022,759 Dry Canyon Dr,Frisco,TX,75036,"$875,000.00 ",5,4.5,Stonewater Crossing Ph 2,3841,9888,6047,2012,10,$227.81 ,73,20124274,33.1491044,-96.8969766
27-Jul-21,Jul-21,2021,2108 Marsh Point Dr,Frisco,TX,75036,"$349,900.00 ",2,2,Frisco Lakes By Del,1675,4966,3291,2018,3,$208.90 ,135,14575243,33.1542666,-96.9107046
9-Dec-22,Dec-22,2022,1405 Four Corner Ln,Little Elm,TX,75036,"$649,990.00 ",4,3.5,King's Court,2645,4574,1929,2022,0,$245.74 ,133,20081159,33.1518146,-96.8955155
10-Dec-21,Dec-21,2021,8369 Lewis Canyon Dr,Frisco,TX,75036,"$748,000.00 ",5,4,Stonewater Crossing Ph One,3954,8886,4932,2009,12,$189.18 ,71,14666133,33.148198,-96.897567
27-Oct-22,Oct-22,2022,1659 Port Royal Ln,Frisco,TX,75036,"$599,900.00 ",3,2,Frisco Lakes By Del,2308,6098,3790,2019,3,$259.92 ,140,20130840,33.1501671,-96.9061982
19-Jan-23,Jan-23,2023,1930 Brookdale Dr,Frisco,TX,75036,"$520,000.00 ",2,2,Frisco Lakes by Del Webb Villa,1840,7057,5217,2020,3,$282.61 ,140,20201673,33.1440933,-96.9096985
11-Aug-22,Aug-22,2022,548 S Dry Cyn SW,Frisco,TX,75036,"$699,000.00 ",4,3,Stonewater Crossing PH2,3043,8494,5451,2014,8,$229.71 ,74,20060648,33.1496,-96.894783
17-Sep-21,Sep-21,2021,8330 Flintrock Dr,Frisco,TX,75036,"$699,900.00 ",4,3.5,Stonewater Crossing Ph One,3621,8407,4786,2011,10,$193.29 ,71,14606195,33.147881,-96.893299
22-Nov-22,Nov-22,2022,8963 Oyster Lndg,Frisco,TX,75036,"$425,000.00 ",2,2,Frisco Lakes By Del Webb Villa,1556,5009,3453,2019,3,$273.14 ,140,20148819,33.1537193,-96.9080235
30-Sep-22,Sep-22,2022,2229 Preston Bend St,Little Elm,TX,75036,"$670,728.00 ",3,2.5,King's Court,2409,4617,2208,2022,0,$278.43 ,79,20072040,33.152266,-96.8963269
27-Oct-22,Oct-22,2022,1793 Plantation Crest Dr,Frisco,TX,75036,"$499,000.00 ",2,2,Frisco Lakes By Del,1840,6055,4215,2019,3,$271.20 ,150,20131939,33.1509809,-96.9072881
15-Feb-23,Feb-23,2023,2220 Little Elm Crk,Little Elm,TX,75036,"$755,890.00 ",4,2.5,King's Court,3112,4617,1505,2023,0,$242.90 ,79,20066795,33.1526632,-96.8967183
16-Dec-22,Dec-22,2022,1456 Kit King Dr,Little Elm,TX,75036,"$724,990.00 ",4,3.5,King's Court,2645,4617,1972,2021,1,$274.10 ,79,20081147,33.1535003,-96.897634
1-Apr-22,Apr-22,2022,1432 Four Corner Ln,Little Elm,TX,75036,"$754,517.00 ",4,3.5,King's Court,2684,5053,2369,2021,1,$281.12 ,79,14712229,33.1525733,-96.895909
30-Dec-22,Dec-22,2022,2209 Preston Bend St,Little Elm,TX,75036,"$679,990.00 ",4,3,King's Court,2386,4617,2231,2022,0,$284.99 ,79,20026532,33.152207,-96.897013
31-Jan-23,Jan-23,2023,7664 Gulf Breeze Ln,Frisco,TX,75036,"$420,000.00 ",2,2,Frisco Lakes By Del Webb Villa,1563,5314,3751,2015,8,$268.71 ,143,20166783,33.142629,-96.913184
29-Apr-22,Apr-22,2022,1436 Hilltown Dr,Little Elm,TX,75036,"$699,989.00 ",3,2.5,King's Court,2320,4443,2123,2021,1,$301.72 ,79,14712168,33.1529298,-96.8963951
16-Dec-22,Dec-22,2022,2233 Peters Colony Dr,Little Elm,TX,75036,"$640,890.00 ",4,3,King's Court,2384,4617,2233,2022,0,$268.83 ,79,20026606,33.1539607,-96.8965747
27-Dec-22,Dec-22,2022,1448 Four Corner Ln,Little Elm,TX,75036,"$659,990.00 ",4,3.5,King's Court,2645,5009,2364,2022,0,$249.52 ,133,20101645,33.1530714,-96.8959916
30-Nov-22,Nov-22,2022,2213 Little Elm Creek Dr,Little Elm,TX,75036,"$579,990.00 ",4,4.5,King's Court,2146,6316,4170,2022,0,$270.27 ,79,20051078,33.1530426,-96.8968248
23-Mar-21,Mar-21,2021,8471 Amethyst Ln,Frisco,TX,75036,"$444,990.00 ",4,3.5,Villages of Creekwood,3001,5793,2792,2020,1,$148.28 ,54,14387965,33.1496582,-96.9027609
30-Nov-21,Nov-21,2021,8801 Beartooth Dr,Frisco,TX,75036,"$535,000.00 ",4,3.5,Waterford Falls,2743,11718,8975,2000,21,$195.04 ,40,14702649,33.1516824,-96.8768403
11-Feb-22,Feb-22,2022,1827 Bridle Blvd,Frisco,TX,75036,"$1,295,000.00 ",5,5.5,Phillips Creek Ranch Ph 1,4486,10716,6230,2013,9,$288.68 ,192,14730689,33.1387596,-96.8754224
29-Apr-21,Apr-21,2021,1692 Dowelling Ct,Frisco,TX,75036,"$379,900.00 ",4,2.5,Waterford Falls,2172,8451,6279,2000,21,$174.91 ,41,14540920,33.1508334,-96.8767775
29-Mar-22,Mar-22,2022,6963 Washakie Rd,Frisco,TX,75036,"$1,075,000.00 ",4,4.5,Phillips Creek Ranch Ph 1,4548,11718,7170,2014,8,$236.37 ,205,14758384,33.136544,-96.875136
4-Feb-23,Feb-23,2023,7009 Red Canyon Rd,Odessa,TX,79765,,4,2,Parks Bell Express,1836,6534,4698,2022,1, $-   ,,138366,33.14029009,-96.87725884
12-Oct-22,Oct-22,2022,8620 Barlow Dr,Frisco,TX,75036,"$625,000.00 ",4,3,Oakmont At Frisco,2711,7884,5173,2015,7,$230.54 ,54,20162414,33.150067,-96.885586
4-Jun-21,Jun-21,2021,7590 Big Buckle Dr,Frisco,TX,75036,"$849,900.00 ",5,4.5,Phillips Creek Ranch Riverton,4409,9365,4956,2019,2,$192.76 ,182,14568058,33.1419675,-96.8694872
2-Jun-21,Jun-21,2021,1330 Corral Dust Dr,Frisco,TX,75036,"$949,900.00 ",4,3.5,Phillips Creek Ranch Waterton,3922,9104,5182,2016,5,$242.20 ,182,14565204,33.1433866,-96.8802134
21-Jul-21,Jul-21,2021,2520 Berkley Ln,Frisco,TX,75036,"$550,000.00 ",4,3,Wynngate,3593,10716,7123,2006,15,$153.08 ,46,14573497,33.1427041,-96.8684189
16-May-22,May-22,2022,7070 Coulter Lake Rd,Frisco,TX,75036,"$1,099,999.00 ",5,4.5,Phillips Creek Ranch Riverton,4001,8059,4058,2018,4,$274.93 ,182,20023884,33.1380055,-96.8767146
25-Apr-22,Apr-22,2022,6852 Washakie Rd,Frisco,TX,75036,"$1,550,000.00 ",5,5.5,Phillips Creek Ranch,4670,12153,7483,2016,6,$331.91 ,195,20009050,33.1357996,-96.8735093
11-Aug-22,Aug-22,2022,769 Sweet Iron Rd,Frisco,TX,75036,"$599,900.00 ",3,2,Phillips Creek Ranch Ph 2,2181,6447,4266,2013,9,$275.06 ,185,20093195,33.144863,-96.885663
23-Feb-22,Feb-22,2022,8274 Sylvan Dale Rd,Frisco,TX,75036,"$699,900.00 ",4,3.5,Phillips Creek Ranch,2870,8146,5276,2015,7,$243.87 ,182,14736446,33.1473031,-96.8856819
31-Jan-22,Jan-22,2022,2218 Chaffee Rd,Frisco,TX,75036,"$929,000.00 ",5,4.5,Phillips Creek Ranch Riverton,4240,8233,3993,2020,2,$219.10 ,182,14723702,33.1381581,-96.8712037
20-Apr-22,Apr-22,2022,8248 Beartooth Dr,Frisco,TX,75036,"$575,000.00 ",4,3.5,Westfalls Village Ph 4,3001,7928,4927,1999,23,$191.60 ,54,20004077,33.1468553,-96.8763794
1-Apr-21,Apr-21,2021,8833 Beartooth Dr,Frisco,TX,75036,"$369,950.00 ",3,2,Waterford Falls,2382,8407,6025,2000,21,$155.31 ,41,14517389,33.1519884,-96.8768403
11-Mar-21,Mar-21,2021,1924 Idlewild Dr,Frisco,TX,75036,"$550,000.00 ",4,3.5,Westfalls Village Ph 3,3812,8015,4203,2003,18,$144.28 ,50,14514481,33.1484136,-96.8742845
6-Jul-21,Jul-21,2021,1364 Rolling Thunder Rd,Frisco,TX,75036,"$650,000.00 ",4,4.5,Phillips Creek Ranch,3657,7275,3618,2015,6,$177.74 ,175,14585341,33.1459448,-96.879809
19-Apr-22,Apr-22,2022,8350 Robertson,Frisco,TX,75036,"$545,000.00 ",4,3.5,Heritage Village Ph 1,2831,6795,3964,2002,20,$192.51 ,50,20020694,33.1478804,-96.8669742
29-Apr-22,Apr-22,2022,2290 Flat Creek Rd,Frisco,TX,75036,"$985,000.00 ",5,4.5,Phillips Creek Ranch Ph 3,3765,9670,5905,2017,5,$261.62 ,182,20015295,33.1407864,-96.8722734
26-Aug-21,Aug-21,2021,2250 Lead Plumb Dr,Frisco,TX,75036,"$783,424.00 ",5,4.5,Phillips Creek Ranch Riverton,4100,8233,4133,2021,0,$191.08 ,182,14493415,33.1399194,-96.8701576
25-Apr-22,Apr-22,2022,1097 Bonneville Rd,Frisco,TX,75036,"$975,000.00 ",5,4,Phillips Creek Ranch Waterton,3976,8886,4910,2016,6,$245.22 ,192,20003013,33.1443431,-96.8822876
23-Jul-21,Jul-21,2021,2194 Angel Falls Dr,Frisco,TX,75036,"$499,950.00 ",5,4,Heritage Village Ph 2,3233,8538,5305,2005,16,$154.64 ,45,14602907,33.1463387,-96.8722734
2-Sep-21,Sep-21,2021,8620 Beartooth Dr,Frisco,TX,75036,"$400,000.00 ",3,2,Waterford Falls Ph Two B,2155,7405,5250,2004,17,$185.61 ,43,14637981,33.1500807,-96.8763506
23-Jun-21,Jun-21,2021,1023 Heathrow Dr,Frisco,TX,75036,"$450,000.00 ",4,3,Windsor Place Ph 1,3234,7579,4345,2001,20,$139.15 ,18,14587889,33.1516597,-96.8844703
11-Oct-21,Oct-21,2021,1654 Castle Pines Dr,Frisco,TX,75036,"$389,900.00 ",4,2,Waterford Falls,2201,,0,2000,21,$177.15 ,41,14668580,33.1527637,-96.8770498
30-Jun-22,Jun-22,2022,809 Bonneville Rd,Frisco,TX,75036,"$850,000.00 ",4,4.5,Phillips Creek Ranch Ph 2,3483,7275,3792,2014,8,$244.04 ,185,20071425,33.145559,-96.885114
28-Mar-22,Mar-22,2022,8303 Pitkin Rd,Frisco,TX,75036,"$700,000.00 ",4,3.5,Phillips Creek Ranch Ph 2,3080,8059,4979,2013,9,$227.27 ,198,14760223,33.1477554,-96.8881754
18-May-21,May-21,2021,715 Sweet Iron Rd,Frisco,TX,75036,"$550,000.00 ",4,3,Phillips Creek Ranch,3155,8625,5470,2013,8,$174.33 ,175,14554124,33.144958,-96.88623
12-May-22,May-22,2022,8465 Turnberry Dr,Frisco,TX,75036,"$490,000.00 ",3,2,Waterford Falls Ph Two A,2212,7405,5193,2001,21,$221.52 ,41,20037654,33.1489861,-96.8814979
31-Mar-22,Mar-22,2022,2710 Sharlis Dr,Frisco,TX,75036,"$980,000.00 ",5,4.5,Pearson Farms Ph 2,4174,10324,6150,2009,13,$234.79 ,60,14763707,33.1401181,-96.8665546
28-Jul-21,Jul-21,2021,2265 Crystal Falls Dr,Frisco,TX,75036,"$550,000.00 ",4,3.5,Westfalls Village Ph 2,3930,9583,5653,2000,21,$139.95 ,50,14606677,33.1490885,-96.871641
27-Jul-22,Jul-22,2022,7370 Sevier Wells Rd,Frisco,TX,75036,"$1,149,900.00 ",5,5,Phillips Creek Ranch Ph 3,4157,9583,5426,2014,8,$276.62 ,192,20075062,33.1401259,-96.8727552
16-Jul-21,Jul-21,2021,8680 Shady Shore Dr,Frisco,TX,75036,"$500,000.00 ",4,4,Westfalls Village Ph 2,4586,10454,5868,2000,21,$109.03 ,50,14614047,33.1505766,-96.8735093
7-Oct-21,Oct-21,2021,8417 Robertson Dr,Frisco,TX,75036,"$425,000.00 ",4,2.5,Heritage Village Ph 1,2662,6273,3611,2002,19,$159.65 ,50,14655693,33.148337,-96.8677486
23-May-22,May-22,2022,8514 Plymouth Ln,Frisco,TX,75036,"$650,000.00 ",4,3.5,Windsor Place Ph 2,2911,7362,4451,2004,18,$223.29 ,18,20034357,33.1494125,-96.8836485
1-Jun-22,Jun-22,2022,8559 Plymouth Ln,Frisco,TX,75036,"$650,000.00 ",4,3.5,Windsor Place Ph 2,2998,8276,5278,2004,18,$216.81 ,18,20040541,33.1497886,-96.8842152
28-Jul-21,Jul-21,2021,7933 Bishop Dr,Frisco,TX,75036,"$539,900.00 ",4,3.5,Heritage Village Ph 2,3384,9365,5981,2005,16,$159.54 ,50,14610222,33.1442237,-96.8726467
10-Dec-21,Dec-21,2021,1183 Heathrow Dr,Frisco,TX,75034,"$545,000.00 ",4,3.5,Windsor Place Phase 1,3570,8625,5055,2002,19,$152.66 ,18,14703663,33.1512043,-96.8823295
24-Mar-22,Mar-22,2022,1695 Granite Rapids Dr,Frisco,TX,75036,"$700,000.00 ",5,2.5,Westfalls Village Ph 5,2976,8451,5475,2001,21,$235.22 ,54,14752816,33.145143,-96.876859
5-May-21,May-21,2021,836 Gaited Trl,Frisco,TX,75036,"$550,000.00 ",4,3.5,Phillips Creek Ranch Ph 2,3232,6142,2910,2013,8,$170.17 ,175,14559091,33.147972,-96.884776
18-May-21,May-21,2021,2298 Crystal Falls Dr,Frisco,TX,75036,"$475,000.00 ",4,3,Westfalls Village Ph 2,2863,13809,10946,2000,21,$165.91 ,50,14555310,33.1497351,-96.8713307
1-Jun-21,Jun-21,2021,8326 Hamilton Ln,Frisco,TX,75036,"$587,500.00 ",4,4.5,Westfalls Village Ph 3,3793,8756,4963,2005,16,$154.89 ,50,14571074,33.1473171,-96.874369
14-Dec-21,Dec-21,2021,2702 Sparks Dr,Frisco,TX,75036,"$470,000.00 ",5,4,Heritage Village Ph 2,3319,8930,5611,2005,16,$141.61 ,50,14695841,33.151238,-96.867997
2-May-22,May-22,2022,2664 Clearfield Ln,Frisco,TX,75036,"$850,000.00 ",5,5,Wynngate,4493,8407,3914,2006,16,$189.18 ,50,20025998,33.141898,-96.867023
31-Mar-21,Mar-21,2021,662 Pendle Forest Dr,Frisco,TX,75036,"$375,000.00 ",3,3,Oakmont At Frisco,1944,4095,2151,2015,6,$192.90 ,54,14515162,33.152199,-96.8864781
21-Jul-22,Jul-22,2022,8303 Shady Shore Dr,Frisco,TX,75036,"$775,000.00 ",4,4,Westfalls Village Ph 3,3385,9888,6503,2004,18,$228.95 ,54,20091120,33.1471436,-96.8739283
3-Jun-22,Jun-22,2022,2099 Chisholm Trl,Frisco,TX,75033,"$695,000.00 ",4,3.5,The Trails Ph 1 Sec B,3747,11805,8058,1999,23,$185.48 ,58,20036946,33.1538901,-96.8724828
22-Jun-22,Jun-22,2022,8034 Dabney Ct,Frisco,TX,75036,"$659,000.00 ",4,3.5,Heritage Village Ph 1,3559,10803,7244,2004,18,$185.16 ,50,20071599,33.1451757,-96.866806
7-Jan-22,Jan-22,2022,511 Kimblewick Dr,Frisco,TX,75036,"$419,000.00 ",3,2,Oakmont At Frisco,1637,6273,4636,2016,6,$255.96 ,54,14730235,33.149915,-96.888167
9-Feb-23,Feb-23,2023,1865 Bareback Ranch Rd,Frisco,TX,75036,"$1,399,900.00 ",5,5.5,Phillips Creek Ranch Ph 1,4538,12240,7702,2018,5,$308.48 ,192,20238568,33.1379482,-96.8757719
5-May-22,May-22,2022,2878 Sparks Dr,Frisco,TX,75036,"$525,000.00 ",3,2.5,Heritage Village Ph 2,2893,6055,3162,2005,17,$181.47 ,50,20032101,33.1511727,-96.8659603
15-Sep-21,Sep-21,2021,2594 Clearfield,Frisco,TX,75036,"$574,999.00 ",4,4,Wynngate,3681,8364,4683,2007,14,$156.21 ,42,14651250,33.1418756,-96.8677471
20-May-22,May-22,2022,2339 Campfire Ln,Frisco,TX,75033,"$440,000.00 ",3,2,The Trails Ph 1 Sec A,1881,5489,3608,1999,23,$233.92 ,58,20029939,33.1537252,-96.8708121
21-Sep-21,Sep-21,2021,8786 Kennsington St,Frisco,TX,75036,"$525,000.00 ",4,3.5,Windsor Place Ph 1,3156,7405,4249,2002,19,$166.35 ,18,14652052,33.1512581,-96.8818182
9-Jun-22,Jun-22,2022,1308 Rolling Thunder Rd,Frisco,TX,75036,"$599,900.00 ",3,2,Phillips Creek Ranch,2181,6665,4484,2015,7,$275.06 ,15,20042393,33.146087,-96.880567
3-May-22,May-22,2022,8301 Hamilton Ln,Frisco,TX,75036,"$849,000.00 ",4,4.5,Westfalls Village Ph 3,4060,8407,4347,2003,19,$209.11 ,54,20020108,33.147124,-96.874913
11-Aug-21,Aug-21,2021,1632 Knoll Wood Ct,Frisco,TX,75036,"$430,000.00 ",4,2,Waterford Falls Ph Two B,2155,8494,6339,2003,18,$199.54 ,41,14617394,33.1499863,-96.8778669
